path,slug,title,artist,year,track_file,md_exists,bc_url,bc_type,folder_exists,n_files
2017 - Cmanau Operario,cmanau-operario-2017,Cmanau Operario,,2017,cmanau-operario-2017.mp3,True,https://cmanau.bandcamp.com/album/oper-rio,album,True,2
"2017 - Coletanea - XmaZzZ, Especial de Natal NapNap Records",coletanea-xmazzz-especial-de-natal,"XmaZzZ, Especial de Natal NapNap Records",Coletanea,2017,coletanea-xmazzz-especial-de-natal.mp3,True,https://napnaprecords.bandcamp.com/album/xmazzz-especial-de-natal-napnap-records**](https://napnaprecords.bandcamp.com/album/xmazzz-especial-de-natal-napnap-records,album,True,2
"2017 - Coletanea Pessoa Que Voa - Diário de Bordo, vol. 1",coletanea-pessoa-que-voa-diario-de,"Diário de Bordo, vol. 1",Coletanea Pessoa Que Voa,2017,coletanea-pessoa-que-voa-diario-de.mp3,True,https://pessoaquevoa.bandcamp.com,generic,True,2
2017 - Congo Congo - Congo Congo,congo-congo-congo-congo-2017,Congo Congo,Congo Congo,2017,congo-congo-congo-congo-2017.mp3,True,https://congocongo.bandcamp.com,generic,True,2
2017 - Cora - Não Vai Ter Cora,cora-nao-vai-ter-cora-2017,Não Vai Ter Cora,Cora,2017,cora-nao-vai-ter-cora-2017.mp3,True,https://pwrrecords.bandcamp.com/album/n-o-vai-ter-cora,album,True,2
2017 - cv-noir-2017,cv-noir-2017,noir-2017,cv,2017,cv-noir-2017.mp3,True,https://thiagomiazzo.bandcamp.com/album/noir,album,True,2
2017 - Dead Ice - Human(s),dead-ice-humans-2017,Human(s),Dead Ice,2017,dead-ice-humans-2017.mp3,True,https://gabriellana.bandcamp.com**](https://gabriellana.bandcamp.com,generic,True,2
2017 - Dead Parrot - Inner Battles,dead-parrot-inner-battles-2017,Inner Battles,Dead Parrot,2017,dead-parrot-inner-battles-2017.mp3,True,https://deadparrot.bandcamp.com/album/inner-battles,album,True,2
2017 - Depois Da Tempestade Multiverso,depois-da-tempestade-multiverso-2017,Depois Da Tempestade Multiverso,,2017,depois-da-tempestade-multiverso-2017.mp3,True,https://depoisdatempestade.bandcamp.com/album/multiverso,album,True,2
2017 - desdansá - A Impossibilidade da Dança,desdansa-impossibilidade-da-danca-2017,A Impossibilidade da Dança,desdansá,2017,desdansa-impossibilidade-da-danca-2017.mp3,True,https://desdansa.bandcamp.com/album/a-impossibilidade-da-dan-a,album,True,2
2017 - DESMONTA - M.TAKARA 3 + 1,m-takara-m-takara-31-2017,M.TAKARA 3 + 1,DESMONTA,2017,m-takara-m-takara-31-2017.mp3,True,https://desmonta.bandcamp.com/album/m-takara-3-1,album,True,2
2017 - Devilish Dear - These Sunny Days,devilish-dear-these-sunny-days-2017,These Sunny Days,Devilish Dear,2017,devilish-dear-these-sunny-days-2017.mp3,True,https://midsummermadness.bandcamp.com/album/these-sunny-days,album,True,2
2017 - Dharma Baby Something Nue Ep,dharma-baby-something-nue-ep-2016,Dharma Baby Something Nue Ep,,2017,dharma-baby-something-nue-ep-2016.mp3,True,https://dharmababy.bandcamp.com**](https://dharmababy.bandcamp.com,generic,True,2
2017 - Dias Thanus Munhoz - Réstia,porta-retrato-onda-perdida-2015,Réstia,Dias Thanus Munhoz,2017,porta-retrato-onda-perdida-2015.mp3,True,https://selomalware.bandcamp.com/releases,generic,True,2
2017 - dinside-project-diplostemone-2017,dinside-project-diplostemone-2017,project-diplostemone-2017,dinside,2017,dinside-project-diplostemone-2017.mp3,True,https://dinsideproject.bandcamp.com**](https://dinsideproject.bandcamp.com,generic,True,2
2017 - Diogo Dias - Crowded Bars And Deserted Streets (A Neighborhood),diogo-dias-crowded-bars-and-deserted,Crowded Bars And Deserted Streets (A Neighborhood),Diogo Dias,2017,diogo-dias-crowded-bars-and-deserted.mp3,True,https://diogo-dias.bandcamp.com/album/crowded-bars-and-deserted-streets-a-neighborhood,album,True,2
2017 - Distress Wonders Need More Space,distress-wonders-need-more-space-2017,Distress Wonders Need More Space,,2017,distress-wonders-need-more-space-2017.mp3,True,https://distresswonders.bandcamp.com/album/need-more-space-demos,album,True,2
2017 - Doberrot Nao Repara Bagunca,doberrot-nao-repara-bagunca-2017,Doberrot Nao Repara Bagunca,,2017,doberrot-nao-repara-bagunca-2017.mp3,True,https://oncadiscos.bandcamp.com/album/n-o-repara-a-bagun-a,album,True,2
2017 - dogma-3-mulambo-2017,dogma-3-mulambo-2017,3-mulambo-2017,dogma,2017,dogma-3-mulambo-2017.mp3,True,https://dogmasonoro.bandcamp.com,generic,True,2
2017 - drapeiseasy-ep-2017,drapeiseasy-ep-2017,ep-2017,drapeiseasy,2017,drapeiseasy-ep-2017.mp3,True,https://distopia.bandcamp.com/album/ep-2,album,True,2
2017 - duben-um-breve-resumo-do-futuro-2017,duben-um-breve-resumo-do-futuro-2017,um-breve-resumo-do-futuro-2017,duben,2017,duben-um-breve-resumo-do-futuro-2017.mp3,True,https://duben.bandcamp.com,generic,True,2
2017 - Dusouto De Volta Pra Babilonia,dusouto-de-volta-pra-babilonia-2014,Dusouto De Volta Pra Babilonia,,2017,dusouto-de-volta-pra-babilonia-2014.mp3,True,https://dusouto.bandcamp.com/album/de-volta-pra-babil-nia,album,True,2
2017 - Edgard Felipe Teori Brazil,edgard-felipe-teori-brazil-2017,Edgard Felipe Teori Brazil,,2017,edgard-felipe-teori-brazil-2017.mp3,True,https://brazzillamusic.bandcamp.com/album/teori-brazil**](https://brazzillamusic.bandcamp.com/album/teori-brazil,album,True,2
2017 - edu-chianca-ep-2017,edu-chianca-ep-2017,chianca-ep-2017,edu,2017,edu-chianca-ep-2017.mp3,True,https://educhianca.bandcamp.com,generic,True,2
2017 - Ehoro P2p3p4,ehoro-p2p3p4,Ehoro P2p3p4,,2017,ehoro-p2p3p4.mp3,True,https://desmancheoselo.bandcamp.com/album/p2p3p4,album,True,2
2017 - electric-light-pulp-im-not-here-ep-2017,electric-light-pulp-im-not-here-ep-2017,light-pulp-im-not-here-ep-2017,electric,2017,electric-light-pulp-im-not-here-ep-2017.mp3,True,https://electriclightpulp.bandcamp.com,generic,True,2
2017 - eletrique-zamba-vol-1-2017,eletrique-zamba-vol-1-2017,zamba-vol-1-2017,eletrique,2017,eletrique-zamba-vol-1-2017.mp3,True,https://bandaeletriquezamba.bandcamp.com,generic,True,2
2017 - eliminadorzinho-aniquiladorzinho-2017,eliminadorzinho-aniquiladorzinho-2017,aniquiladorzinho-2017,eliminadorzinho,2017,eliminadorzinho-aniquiladorzinho-2017.mp3,True,https://pessoaquevoa.bandcamp.com/album/aniquiladorzinho,album,True,2
2017 - Emerson Faria - Terminal,emerson-faria-terminal-2017,Terminal,Emerson Faria,2017,emerson-faria-terminal-2017.mp3,True,https://emersonfaria.bandcamp.com/album/terminal**](https://emersonfaria.bandcamp.com/album/terminal,album,True,2
2017 - Emerson Faria Terminal,emerson-faria-terminal-2017,Emerson Faria Terminal,,2017,emerson-faria-terminal-2017.mp3,True,https://emersonfaria.bandcamp.com/album/terminal**](https://emersonfaria.bandcamp.com/album/terminal,album,True,2
2017 - Epiles - Quarto EP,epiles-quarto-ep-2017,Quarto EP,Epiles,2017,epiles-quarto-ep-2017.mp3,True,https://epiles.bandcamp.com/album/quarto-ep**](https://epiles.bandcamp.com/album/quarto-ep,album,True,2
2017 - eric-diogenes-eric-diogenes-2017,eric-diogenes-eric-diogenes-2017,diogenes-eric-diogenes-2017,eric,2017,eric-diogenes-eric-diogenes-2017.mp3,True,https://ericdiogenes.bandcamp.com](https://ericdiogenes.bandcamp.com,generic,True,2
2017 - F Chovich Monte Verde,f-chovich-monte-verde-2017,F Chovich Monte Verde,,2017,f-chovich-monte-verde-2017.mp3,True,https://fchovich.bandcamp.com/album/monte-verde,album,True,2
2017 - Felipe Zenicola Phersu,felipe-zenicola-phersu-2017,Felipe Zenicola Phersu,,2017,felipe-zenicola-phersu-2017.mp3,True,https://seminalrecords.bandcamp.com/album/phersu**](https://seminalrecords.bandcamp.com/album/phersu,album,True,2
2017 - Fernando Maranho Hipercubo,fernando-maranho-hipercubo-2016,Fernando Maranho Hipercubo,,2017,fernando-maranho-hipercubo-2016.mp3,True,https://fernandomaranho.bandcamp.com/**](https://fernandomaranho.bandcamp.com,generic,True,2
2017 - fidell-fidell-ep-2017-2017,fidell-fidell-ep-2017-2017,fidell-ep-2017-2017,fidell,2017,fidell-fidell-ep-2017-2017.mp3,True,https://fidell.bandcamp.com,generic,True,2
2017 - figueiredo-palas-cotidianas-2017,figueiredo-palas-cotidianas-2017,palas-cotidianas-2017,figueiredo,2017,figueiredo-palas-cotidianas-2017.mp3,True,https://nofitapes.bandcamp.com](https://nofitapes.bandcamp.com,generic,True,2
2017 - fita-stick-crazy-2017,fita-stick-crazy-2017,stick-crazy-2017,fita,2017,fita-stick-crazy-2017.mp3,True,https://fita1.bandcamp.com,generic,True,2
2017 - Flaneur Frenesi,flaneur-frenesi-2017,Flaneur Frenesi,,2017,flaneur-frenesi-2017.mp3,True,https://bananarecords.bandcamp.com/album/frenesi,album,True,2
2017 - Foxxxy Mulder - Paranoia Musique Vol. 1,coletanea-paranoia-musique-paranoia,Paranoia Musique Vol. 1,Foxxxy Mulder,2017,coletanea-paranoia-musique-paranoia.mp3,True,https://paranoiamusique.bandcamp.com/album/paranoia-musique-vol-1,album,True,2
2017 - Frabin Nope,frabin-nope-2017,Frabin Nope,,2017,frabin-nope-2017.mp3,True,https://midsummermadness.bandcamp.com/album/nope,album,True,2
2017 - franco-mathson-lagarta-de-fogo-2017,franco-mathson-lagarta-de-fogo-2017,mathson-lagarta-de-fogo-2017,franco,2017,franco-mathson-lagarta-de-fogo-2017.mp3,True,https://francomathson.bandcamp.com,generic,True,2
2017 - front-row-colorless-2017,front-row-colorless-2017,row-colorless-2017,front,2017,front-row-colorless-2017.mp3,True,https://frontrow1.bandcamp.com,generic,True,2
2017 - gabriel-johnson-pos-paz-2017,gabriel-johnson-pos-paz-2017,johnson-pos-paz-2017,gabriel,2017,gabriel-johnson-pos-paz-2017.mp3,True,https://gabrieljohnsons.bandcamp.com/album/p-s-paz,album,True,2
2017 - gael-conhece-o-mar-casca-de-nos-2017,gael-conhece-o-mar-casca-de-nos-2017,conhece-o-mar-casca-de-nos-2017,gael,2017,gael-conhece-o-mar-casca-de-nos-2017.mp3,True,https://gaelconheceomar.bandcamp.com/**](https://gaelconheceomar.bandcamp.com,generic,True,2
2017 - gato-feio-gato-feio-2017,gato-feio-gato-feio-2017,feio-gato-feio-2017,gato,2017,gato-feio-gato-feio-2017.mp3,True,https://gatofeio.bandcamp.com](https://gatofeio.bandcamp.com,generic,True,2
2017 - ghost-from-trees-fireworks-on-sky-2017,ghost-from-trees-fireworks-on-sky-2017,from-trees-fireworks-on-sky-2017,ghost,2017,ghost-from-trees-fireworks-on-sky-2017.mp3,True,https://starsonabedroomwall.bandcamp.com/album/fireworks-on-the-sky,album,True,2
2017 - Giallos Blaxxxploitation,giallos-blaxxxploitation-2017,Giallos Blaxxxploitation,,2017,giallos-blaxxxploitation-2017.mp3,True,https://giallos.bandcamp.com](https://giallos.bandcamp.com,generic,True,2
2017 - god-pussy-degenerate-landscape-2017,god-pussy-degenerate-landscape-2017,pussy-degenerate-landscape-2017,god,2017,god-pussy-degenerate-landscape-2017.mp3,True,https://godpussy.bandcamp.com,generic,True,2
2017 - gr-fragil-2017,gr-fragil-2017,fragil-2017,gr,2017,gr-fragil-2017.mp3,True,https://gabrielrett.bandcamp.com/album/fr-gil,album,True,2
2017 - grupo-porco-procrastinator-2017,grupo-porco-procrastinator-2017,porco-procrastinator-2017,grupo,2017,grupo-porco-procrastinator-2017.mp3,True,https://grupoporco.bandcamp.com](https://grupoporco.bandcamp.com,generic,True,2
2017 - Guaribas Ep Guaribas,guaribas-ep-guaribas-2016,Guaribas Ep Guaribas,,2017,guaribas-ep-guaribas-2016.mp3,True,https://guaribas.bandcamp.com/album/ep-guaribas,album,True,2
2017 - Haicu Haicu,haicu-haicu-2016,Haicu Haicu,,2017,haicu-haicu-2016.mp3,True,https://haicu.bandcamp.com/album/haicu,album,True,2
2017 - Hellbenders Ao Vivo No Festival Dosol,hellbenders-ao-vivo-no-festival-dosol,Hellbenders Ao Vivo No Festival Dosol,,2017,hellbenders-ao-vivo-no-festival-dosol.mp3,True,https://dosol.bandcamp.com/album/hellbenders-ao-vivo-no-festival-dosol-assu-2016,album,True,2
2017 - Herzegovina 5am,herzegovina-5am-2017,Herzegovina 5am,,2017,herzegovina-5am-2017.mp3,True,https://herzegovinaofficial.bandcamp.com,generic,True,2
2017 - Holofonica - Os Ritos,os-ritos-holofonica-2016,Os Ritos,Holofonica,2017,os-ritos-holofonica-2016.mp3,True,https://alreves.bandcamp.com/album/os-ritos,album,True,2
2017 - home-slow-2017,home-slow-2017,slow-2017,home,2017,home-slow-2017.mp3,True,https://hhhome.bandcamp.com/**](https://hhhome.bandcamp.com,generic,True,2
2017 - ian-e-chankas-casual-meetings-2017,ian-e-chankas-casual-meetings-2017,e-chankas-casual-meetings-2017,ian,2017,ian-e-chankas-casual-meetings-2017.mp3,True,https://ianechankas.bandcamp.com,generic,True,2
"2017 - Ideias, etc - Estrelado",ideias-etc-estrelado-2017,Estrelado,"Ideias, etc",2017,ideias-etc-estrelado-2017.mp3,True,https://napnaprecords.bandcamp.com/album/estrelado,album,True,2
2017 - Impoluto - Lilium,impoluto-lilium-2017,Lilium,Impoluto,2017,impoluto-lilium-2017.mp3,True,https://impoluto.bandcamp.com,generic,True,2
2017 - In Venus Ruina,in-venus-ruina-2017,In Venus Ruina,,2017,in-venus-ruina-2017.mp3,True,https://invenus.bandcamp.com,generic,True,2
2017 - Infante - 1991 - demos & b-sides,infante-1991-demos-b-sides-2017,1991 - demos & b-sides,Infante,2017,infante-1991-demos-b-sides-2017.mp3,True,https://infante1.bandcamp.com/album/1991-demos-b-sides,album,True,2
2017 - Infante 1991 Demos B Sides,infante-1991-demos-b-sides-2017,Infante 1991 Demos B Sides,,2017,infante-1991-demos-b-sides-2017.mp3,True,https://infante1.bandcamp.com/album/1991-demos-b-sides,album,True,2
2017 - invisivel-distracoes-2017,invisivel-distracoes-2017,distracoes-2017,invisivel,2017,invisivel-distracoes-2017.mp3,True,https://invisivel.bandcamp.com/**](https://invisivel.bandcamp.com,generic,True,2
2017 - iogo-nevoa-corrente-2017,iogo-nevoa-corrente-2017,nevoa-corrente-2017,iogo,2017,iogo-nevoa-corrente-2017.mp3,True,https://iogo.bandcamp.com,generic,True,2
2017 - iorigun-emptyhousesfilledcities-2017,iorigun-emptyhousesfilledcities-2017,emptyhousesfilledcities-2017,iorigun,2017,iorigun-emptyhousesfilledcities-2017.mp3,True,https://iorigun.bandcamp.com,generic,True,2
2017 - joe-silhueta-ritos-do-leito-2017,joe-silhueta-ritos-do-leito-2017,silhueta-ritos-do-leito-2017,joe,2017,joe-silhueta-ritos-do-leito-2017.mp3,True,https://joesilhueta.bandcamp.com,generic,True,2
2017 - Jonatas Onofre Aparicion,jonatas-onofre-aparicion-2017,Jonatas Onofre Aparicion,,2017,jonatas-onofre-aparicion-2017.mp3,True,https://jonatasonofre.bandcamp.com,generic,True,2
2017 - Jonatas Onofre Qui Tolis Vulnere,jonatas-onofre-qui-tolis-vulnere-2017,Jonatas Onofre Qui Tolis Vulnere,,2017,jonatas-onofre-qui-tolis-vulnere-2017.mp3,True,https://jonatasonofre.bandcamp.com,generic,True,2
2017 - Jude Ainda Que De Ouro E Metais,jude-ainda-que-de-ouro-e-metais-2016,Jude Ainda Que De Ouro E Metais,,2017,jude-ainda-que-de-ouro-e-metais-2016.mp3,True,https://crookedtreerecords.bandcamp.com/album/ainda-que-de-ouro-e-metais,album,True,2
2017 - Juliana R - Tarefas Intermináveis,juliana-r-tarefas-interminaveis-2017,Tarefas Intermináveis,Juliana R,2017,juliana-r-tarefas-interminaveis-2017.mp3,True,https://aondaerrada.bandcamp.com/album/tarefas-intermin-veis,album,True,2
2017 - Kalouv - Moo Moo (Single),kalouv-medida-da-distancia-2021,Moo Moo (Single),Kalouv,2017,kalouv-medida-da-distancia-2021.mp3,True,,none,True,2
2017 - Karma Dharma Ilha De Ceu,karma-dharma-ilha-de-ceu-2017,Karma Dharma Ilha De Ceu,,2017,karma-dharma-ilha-de-ceu-2017.mp3,True,https://karmadharma.bandcamp.com/album/ilha-de-c-u,album,True,2
2017 - Kauê Garcia - Batalha,kaue-garcia-batalha-2017,Batalha,Kauê Garcia,2017,kaue-garcia-batalha-2017.mp3,True,https://selomalware.bandcamp.com/album/batalha,album,True,2
2017 - Legrand - Legrand,legrand-legrand-2017,Legrand,Legrand,2017,legrand-legrand-2017.mp3,True,https://legrandbanda.bandcamp.com/album/legrand,album,True,2
2017 - leonardo-vasquez-eyes-to-sky-2017,leonardo-vasquez-eyes-to-sky-2017,vasquez-eyes-to-sky-2017,leonardo,2017,leonardo-vasquez-eyes-to-sky-2017.mp3,True,https://leonardovasques.bandcamp.com**](https://leonardovasques.bandcamp.com,generic,True,2
2017 - lila-protocoll-minimal-2017,lila-protocoll-minimal-2017,protocoll-minimal-2017,lila,2017,lila-protocoll-minimal-2017.mp3,True,https://lilaprotocoll.bandcamp.com**](https://lilaprotocoll.bandcamp.com,generic,True,2
2017 - Liliya Devala Primavera Dos Licantropos,liliya-devala-primavera-dos-licantropos,Liliya Devala Primavera Dos Licantropos,,2017,liliya-devala-primavera-dos-licantropos.mp3,True,https://abjectionproductions.bandcamp.com/album/ap-007-primavera-dos-licantropos,album,True,2
2017 - Lima Campos - Nascimento Cidadão e Outras Canções,lima-campos-nascimento-cidadao-e-outras,Nascimento Cidadão e Outras Canções,Lima Campos,2017,lima-campos-nascimento-cidadao-e-outras.mp3,True,https://limacampos.bandcamp.com,generic,True,2
2017 - Lingering Last Drops Atavismo,lingering-last-drops-atavismo-2017,Lingering Last Drops Atavismo,,2017,lingering-last-drops-atavismo-2017.mp3,True,https://lingeringlastdrops.bandcamp.com,generic,True,2
2017 - linguini-cobranca-2017,linguini-cobranca-2017,cobranca-2017,linguini,2017,linguini-cobranca-2017.mp3,True,https://4arecords.bandcamp.com/album/cobran-a,album,True,2
2017 - liquidificador-da-morte-tempo-ep-2017,liquidificador-da-morte-tempo-ep-2017,da-morte-tempo-ep-2017,liquidificador,2017,liquidificador-da-morte-tempo-ep-2017.mp3,True,https://liquidificadordamorte.bandcamp.com,generic,True,2
2017 - Lixera - Ep1,lixera-ep1-2017,Ep1,Lixera,2017,lixera-ep1-2017.mp3,True,https://lixera.bandcamp.com/album/ep1,album,True,2
2017 - lobos-de-calla-as-vezes-eles-voltam-2017,lobos-de-calla-as-vezes-eles-voltam-2017,de-calla-as-vezes-eles-voltam-2017,lobos,2017,lobos-de-calla-as-vezes-eles-voltam-2017.mp3,True,https://lobosdecalla.bandcamp.com/**](https://lobosdecalla.bandcamp.com,generic,True,2
2017 - Loma Ventos Cruzados,loma-ventos-cruzados-2017,Loma Ventos Cruzados,,2017,loma-ventos-cruzados-2017.mp3,True,https://lomabanda.bandcamp.com/album/ventos-cruzados,album,True,2
2017 - Luan Bates - Distant Minutes [Single],luan-bates-distant-minutes-2017,Distant Minutes [Single],Luan Bates,2017,luan-bates-distant-minutes-2017.mp3,True,https://luanbates.bandcamp.com/album/distant-minutes-single,album,True,2
2017 - Lucas Panasonic,lucas-panasonic-2017,Lucas Panasonic,,2017,lucas-panasonic-2017.mp3,True,https://seminalrecords.bandcamp.com/album/panasonic,album,True,2
2017 - Lucindo Facebook,lucindo-facebook-2017,Lucindo Facebook,,2017,lucindo-facebook-2017.mp3,True,https://kimusorecords.bandcamp.com/album/facebook,album,True,2
2017 - Luisa Os Alquimistas Vekanandra,luisa-os-alquimistas-vekanandra-2017,Luisa Os Alquimistas Vekanandra,,2017,luisa-os-alquimistas-vekanandra-2017.mp3,True,https://luisaeosalquimistas.bandcamp.com/album/vekanandra,album,True,2
2017 - luiza-lian-oya-tempo-2017,luiza-lian-oya-tempo-2017,lian-oya-tempo-2017,luiza,2017,luiza-lian-oya-tempo-2017.mp3,True,https://lianluiza.bandcamp.com/album/oya-tempo,album,True,2
2017 - luli-deserto-2017,luli-deserto-2017,deserto-2017,luli,2017,luli-deserto-2017.mp3,True,https://luliarte.bandcamp.com](https://luliarte.bandcamp.com,generic,True,2
2017 - Luvbugs Dias Em Lo Fi,luvbugs-dias-em-lo-fi-2017,Luvbugs Dias Em Lo Fi,,2017,luvbugs-dias-em-lo-fi-2017.mp3,True,https://luvbugs.bandcamp.com/album/dias-em-lo-fi,album,True,2
2017 - m-o-o-n-s-live-songs-for-popload-2017,m-o-o-n-s-live-songs-for-popload-2017,o-o-n-s-live-songs-for-popload-2017,m,2017,m-o-o-n-s-live-songs-for-popload-2017.mp3,True,https://listentomoons.bandcamp.com](https://listentomoons.bandcamp.com,generic,True,2
2017 - m-takara-m-takara-31-2017,m-takara-m-takara-31-2017,takara-m-takara-31-2017,m,2017,m-takara-m-takara-31-2017.mp3,True,https://desmonta.bandcamp.com/album/m-takara-3-1,album,True,2
2017 - Macaco Mostarda Macaco Mostarda Ep,macaco-mostarda-macaco-mostarda-ep-2017,Macaco Mostarda Macaco Mostarda Ep,,2017,macaco-mostarda-macaco-mostarda-ep-2017.mp3,True,https://macacomostarda.bandcamp.com/album/macaco-mostarda-ep,album,True,2
2017 - Mad Monkees - Mad Monkees,mad-monkees-mad-monkees-2017,Mad Monkees,Mad Monkees,2017,mad-monkees-mad-monkees-2017.mp3,True,https://madmonkees.bandcamp.com/album/mad-monkees-2,album,True,2
2017 - Madame Rrose Selavy - Filhos Dourados do Soul,madame-rrose-selavy-filhos-dourados-do,Filhos Dourados do Soul,Madame Rrose Selavy,2017,madame-rrose-selavy-filhos-dourados-do.mp3,True,https://madamerroseselavy.bandcamp.com,generic,True,2
2017 - Mahou Major - São Paulo,mahou-major-sao-paulo-2017,São Paulo,Mahou Major,2017,mahou-major-sao-paulo-2017.mp3,True,https://mahoumajor.bandcamp.com/album/s-o-paulo,album,True,2
2017 - Marcela Lucatelli Gestus Kanto Glytkh,marcela-lucatelli-gestus-kanto-glytkh,Marcela Lucatelli Gestus Kanto Glytkh,,2017,marcela-lucatelli-gestus-kanto-glytkh.mp3,True,https://marcelalucatelli.bandcamp.com,generic,True,2
2017 - marchioretto-demos-1-2017,marchioretto-demos-1-2017,demos-1-2017,marchioretto,2017,marchioretto-demos-1-2017.mp3,True,https://marchiorettomortalbackflip.bandcamp.com,generic,True,2
2017 - Mariana Ponte - Goodbye Saturn,mariana-ponte-goodbye-saturn-2017,Goodbye Saturn,Mariana Ponte,2017,mariana-ponte-goodbye-saturn-2017.mp3,True,https://marianaponte.bandcamp.com/album/goodbye-saturn,album,True,2
2017 - Mario Alencar Great Diary Things,mario-alencar-great-diary-things-2017,Mario Alencar Great Diary Things,,2017,mario-alencar-great-diary-things-2017.mp3,True,https://crookedtreerecords.bandcamp.com/album/great-diary-things,album,True,2
2017 - Marsara Munchhausen Ep,marsara-munchhausen-ep-2017,Marsara Munchhausen Ep,,2017,marsara-munchhausen-ep-2017.mp3,True,https://marsara.bandcamp.com/album/m-nchhausen-ep,album,True,2
2017 - marte-roga-e-mudanca-vem-soturna-2017,marte-roga-e-mudanca-vem-soturna-2017,roga-e-mudanca-vem-soturna-2017,marte,2017,marte-roga-e-mudanca-vem-soturna-2017.mp3,True,https://marteroga.bandcamp.com,generic,True,2
2017 - matheus-santiago-votu-2017,matheus-santiago-votu-2017,santiago-votu-2017,matheus,2017,matheus-santiago-votu-2017.mp3,True,https://matheussantiago.bandcamp.com,generic,True,2
2017 - mau-sangue-mau-sangue-2017,mau-sangue-mau-sangue-2017,sangue-mau-sangue-2017,mau,2017,mau-sangue-mau-sangue-2017.mp3,True,https://mausangue.bandcamp.com,generic,True,2
2017 - melies-ephemeris-2017,melies-ephemeris-2017,ephemeris-2017,melies,2017,melies-ephemeris-2017.mp3,True,https://melies.bandcamp.com,generic,True,2
2017 - Meu Nome Nao E Portugas Sob Custodia Da,meu-nome-nao-e-portugas-sob-custodia-da,Meu Nome Nao E Portugas Sob Custodia Da,,2017,meu-nome-nao-e-portugas-sob-custodia-da.mp3,True,https://cavacarecords.bandcamp.com/album/sob-cust-dia-da-dist-ncia,album,True,2
2017 - Meu Nome Não É Portugas - Sob Custódia Da Distância,meu-nome-nao-e-portugas-sob-custodia-da,Sob Custódia Da Distância,Meu Nome Não É Portugas,2017,meu-nome-nao-e-portugas-sob-custodia-da.mp3,True,https://cavacarecords.bandcamp.com/album/sob-cust-dia-da-dist-ncia,album,True,2
2017 - miazzo-01-75-2017,miazzo-01-75-2017,01-75-2017,miazzo,2017,miazzo-01-75-2017.mp3,True,https://thiagomiazzo.bandcamp.com/album/01-75,album,True,2
2017 - miss-jane-traficada-e-foragida-2017,miss-jane-traficada-e-foragida-2017,jane-traficada-e-foragida-2017,miss,2017,miss-jane-traficada-e-foragida-2017.mp3,True,https://missjane.bandcamp.com/**](https://missjane.bandcamp.com,generic,True,2
2017 - monophonia-mnphn-2017,monophonia-mnphn-2017,mnphn-2017,monophonia,2017,monophonia-mnphn-2017.mp3,True,https://distopia.bandcamp.com/album/mnphn,album,True,2
2017 - Monstro Solar,monstro-solar-2017,Monstro Solar,,2017,monstro-solar-2017.mp3,True,https://tocamonstro.bandcamp.com/album/solar,album,True,2
2017 - Montezuma Rejected Songs For Rejected,montezuma-rejected-songs-for-rejected,Montezuma Rejected Songs For Rejected,,2017,montezuma-rejected-songs-for-rejected.mp3,True,https://eumontezuma.bandcamp.com](https://eumontezuma.bandcamp.com,generic,True,2
2017 - Mrar Eu Vivo Por Tudo Aquilo Que Nao,mrar-eu-vivo-por-tudo-aquilo-que-nao,Mrar Eu Vivo Por Tudo Aquilo Que Nao,,2017,mrar-eu-vivo-por-tudo-aquilo-que-nao.mp3,True,https://desmancheoselo.bandcamp.com/album/eu-vivo-por-tudo-aquilo-que-eu-n-o-posso-ser-2,album,True,2
2017 - mudhill-acoustic-toca-2017,mudhill-acoustic-toca-2017,acoustic-toca-2017,mudhill,2017,mudhill-acoustic-toca-2017.mp3,True,https://mudhill.bandcamp.com,generic,True,2
2017 - Muep Etmo,muep-etmo-2017,Muep Etmo,,2017,muep-etmo-2017.mp3,True,https://muepetmo.bandcamp.com/album/--6,album,True,2
2017 - Muep Etmo Circumstances Dilimite Ones,muep-etmo-circumstances-dilimite-ones,Muep Etmo Circumstances Dilimite Ones,,2017,muep-etmo-circumstances-dilimite-ones.mp3,True,https://muepetmo.bandcamp.com**](https://muepetmo.bandcamp.com,generic,True,2
2017 - Mulata sonata - O absurdo mora ao lado,mulata-sonata-o-absurdo-mora-ao-lado,O absurdo mora ao lado,Mulata sonata,2017,mulata-sonata-o-absurdo-mora-ao-lado.mp3,True,https://mulatasonata.bandcamp.com/album/o-absurdo-mora-ao-lado**](https://mulatasonata.bandcamp.com/album/o-absurdo-mora-ao-lado,album,True,2
2017 - namöa - 2017 - namöa - Namoa Diastole,namoa-diastole-2016,2017 - namöa - Namoa Diastole,namöa,2017,namoa-diastole-2016.mp3,True,https://namoa.bandcamp.com,generic,True,2
2017 - namöa - 2017 - namöa - Namoa Terceiras Historias,namoa-terceiras-historias-2016,2017 - namöa - Namoa Terceiras Historias,namöa,2017,namoa-terceiras-historias-2016.mp3,True,https://namoa.bandcamp.com,generic,True,2
2017 - Nao Nao Eu Nao Nao Eu,nao-nao-eu-nao-nao-eu-2017,Nao Nao Eu Nao Nao Eu,,2017,nao-nao-eu-nao-nao-eu-2017.mp3,True,https://pwrrecords.bandcamp.com/album/n-o-n-o-eu,album,True,2
